date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:28:36	71/71	---M--	200	added ('OK')	image/png	date:Sun,%2030%20Jul%202023%2010:00:37%20GMT	https://themeforest.kreativdev.com/treats/demo/assets/images/placeholder.png	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/home%20decor/food/themeforest.kreativdev.com/treats/demo/assets/images/placeholder.png	(from https://themeforest.kreativdev.com/treats/demo/index.html)
15:28:36	99164/99164	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Jul%202023%2010:00:37%20GMT	https://themeforest.kreativdev.com/treats/demo/index-2.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/home%20decor/food/themeforest.kreativdev.com/treats/demo/index-2.html	(from https://themeforest.kreativdev.com/treats/demo/index.html)
15:28:37	105950/105950	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Jul%202023%2010:00:37%20GMT	https://themeforest.kreativdev.com/treats/demo/index-3.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/home%20decor/food/themeforest.kreativdev.com/treats/demo/index-3.html	(from https://themeforest.kreativdev.com/treats/demo/index.html)
15:28:37	97460/97460	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Jul%202023%2010:00:37%20GMT	https://themeforest.kreativdev.com/treats/demo/index-4.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/home%20decor/food/themeforest.kreativdev.com/treats/demo/index-4.html	(from https://themeforest.kreativdev.com/treats/demo/index.html)
15:28:37	102039/102039	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Jul%202023%2010:00:37%20GMT	https://themeforest.kreativdev.com/treats/demo/index-5.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/home%20decor/food/themeforest.kreativdev.com/treats/demo/index-5.html	(from https://themeforest.kreativdev.com/treats/demo/index.html)
15:28:37	41234/41234	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Jul%202023%2010:00:37%20GMT	https://themeforest.kreativdev.com/treats/demo/about.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/home%20decor/food/themeforest.kreativdev.com/treats/demo/about.html	(from https://themeforest.kreativdev.com/treats/demo/index.html)
15:28:38	203170/203170	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Jul%202023%2010:00:37%20GMT	https://themeforest.kreativdev.com/treats/demo/menu.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/home%20decor/food/themeforest.kreativdev.com/treats/demo/menu.html	(from https://themeforest.kreativdev.com/treats/demo/index.html)
15:28:38	45797/45797	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Jul%202023%2010:00:37%20GMT	https://themeforest.kreativdev.com/treats/demo/shop.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/home%20decor/food/themeforest.kreativdev.com/treats/demo/shop.html	(from https://themeforest.kreativdev.com/treats/demo/index.html)
15:28:38	62606/62606	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Jul%202023%2010:00:37%20GMT	https://themeforest.kreativdev.com/treats/demo/shop-details.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/home%20decor/food/themeforest.kreativdev.com/treats/demo/shop-details.html	(from https://themeforest.kreativdev.com/treats/demo/index.html)
15:28:38	38195/38195	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Jul%202023%2010:00:37%20GMT	https://themeforest.kreativdev.com/treats/demo/cart.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/home%20decor/food/themeforest.kreativdev.com/treats/demo/cart.html	(from https://themeforest.kreativdev.com/treats/demo/index.html)
15:28:39	36101/36101	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Jul%202023%2010:00:37%20GMT	https://themeforest.kreativdev.com/treats/demo/wishlist.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/home%20decor/food/themeforest.kreativdev.com/treats/demo/wishlist.html	(from https://themeforest.kreativdev.com/treats/demo/index.html)
15:28:39	49941/49941	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Jul%202023%2010:00:37%20GMT	https://themeforest.kreativdev.com/treats/demo/checkout.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/home%20decor/food/themeforest.kreativdev.com/treats/demo/checkout.html	(from https://themeforest.kreativdev.com/treats/demo/index.html)
15:28:39	41542/41542	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Jul%202023%2010:00:37%20GMT	https://themeforest.kreativdev.com/treats/demo/reservation.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/home%20decor/food/themeforest.kreativdev.com/treats/demo/reservation.html	(from https://themeforest.kreativdev.com/treats/demo/index.html)
15:28:40	36523/36523	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Jul%202023%2010:00:37%20GMT	https://themeforest.kreativdev.com/treats/demo/faq.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/home%20decor/food/themeforest.kreativdev.com/treats/demo/faq.html	(from https://themeforest.kreativdev.com/treats/demo/index.html)
15:28:40	31478/31478	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Jul%202023%2010:00:37%20GMT	https://themeforest.kreativdev.com/treats/demo/login.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/home%20decor/food/themeforest.kreativdev.com/treats/demo/login.html	(from https://themeforest.kreativdev.com/treats/demo/index.html)
15:28:40	32031/32031	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Jul%202023%2010:00:37%20GMT	https://themeforest.kreativdev.com/treats/demo/signup.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/home%20decor/food/themeforest.kreativdev.com/treats/demo/signup.html	(from https://themeforest.kreativdev.com/treats/demo/index.html)
15:28:40	3650/3650	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Jul%202023%2010:00:37%20GMT	https://themeforest.kreativdev.com/treats/demo/404.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/home%20decor/food/themeforest.kreativdev.com/treats/demo/404.html	(from https://themeforest.kreativdev.com/treats/demo/index.html)
15:28:41	7276/7276	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Jul%202023%2010:00:37%20GMT	https://themeforest.kreativdev.com/treats/demo/coming-soon.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/home%20decor/food/themeforest.kreativdev.com/treats/demo/coming-soon.html	(from https://themeforest.kreativdev.com/treats/demo/index.html)
15:28:41	32883/32883	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Jul%202023%2010:00:37%20GMT	https://themeforest.kreativdev.com/treats/demo/terms-conditions.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/home%20decor/food/themeforest.kreativdev.com/treats/demo/terms-conditions.html	(from https://themeforest.kreativdev.com/treats/demo/index.html)
15:28:41	40509/40509	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Jul%202023%2010:00:37%20GMT	https://themeforest.kreativdev.com/treats/demo/blogs.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/home%20decor/food/themeforest.kreativdev.com/treats/demo/blogs.html	(from https://themeforest.kreativdev.com/treats/demo/index.html)
15:28:42	54209/54209	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Jul%202023%2010:00:37%20GMT	https://themeforest.kreativdev.com/treats/demo/blog-details.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/home%20decor/food/themeforest.kreativdev.com/treats/demo/blog-details.html	(from https://themeforest.kreativdev.com/treats/demo/index.html)
15:28:42	33034/33034	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Jul%202023%2010:00:37%20GMT	https://themeforest.kreativdev.com/treats/demo/contact.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/home%20decor/food/themeforest.kreativdev.com/treats/demo/contact.html	(from https://themeforest.kreativdev.com/treats/demo/index.html)
15:28:43	489269/489269	---M--	200	added ('OK')	image/png	date:Sun,%2030%20Jul%202023%2010:00:37%20GMT	https://themeforest.kreativdev.com/treats/demo/assets/images/banner/hero-banner-bg-1.png	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/home%20decor/food/themeforest.kreativdev.com/treats/demo/assets/images/banner/hero-banner-bg-1.png	(from https://themeforest.kreativdev.com/treats/demo/index.html)
15:28:44	249355/249355	---M--	200	added ('OK')	image/png	date:Sun,%2030%20Jul%202023%2010:00:37%20GMT	https://themeforest.kreativdev.com/treats/demo/assets/images/category-bg-1.png	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/home%20decor/food/themeforest.kreativdev.com/treats/demo/assets/images/category-bg-1.png	(from https://themeforest.kreativdev.com/treats/demo/index.html)
15:28:45	89500/89500	---M--	200	added ('OK')	application/javascript	date:Sun,%2030%20Jul%202023%2010:00:37%20GMT	https://themeforest.kreativdev.com/treats/demo/assets/js/vendors/jquery.min.js	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/home%20decor/food/themeforest.kreativdev.com/treats/demo/assets/js/vendors/jquery.min.js	(from https://themeforest.kreativdev.com/treats/demo/index.html)
15:28:45	203006/203006	---M--	200	added ('OK')	image/jpeg	date:Sun,%2030%20Jul%202023%2010:00:37%20GMT	https://themeforest.kreativdev.com/treats/demo/assets/images/footer-bg-1.jpg	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/home%20decor/food/themeforest.kreativdev.com/treats/demo/assets/images/footer-bg-1.jpg	(from https://themeforest.kreativdev.com/treats/demo/index.html)
15:28:45	21295/21295	---M--	200	added ('OK')	application/javascript	date:Sun,%2030%20Jul%202023%2010:00:37%20GMT	https://themeforest.kreativdev.com/treats/demo/assets/js/vendors/jquery.counterup.min.js	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/home%20decor/food/themeforest.kreativdev.com/treats/demo/assets/js/vendors/jquery.counterup.min.js	(from https://themeforest.kreativdev.com/treats/demo/index.html)
15:28:45	79790/79790	---M--	200	added ('OK')	application/javascript	date:Sun,%2030%20Jul%202023%2010:00:37%20GMT	https://themeforest.kreativdev.com/treats/demo/assets/js/vendors/bootstrap.min.js	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/home%20decor/food/themeforest.kreativdev.com/treats/demo/assets/js/vendors/bootstrap.min.js	(from https://themeforest.kreativdev.com/treats/demo/index.html)
15:28:45	20216/20216	---M--	200	added ('OK')	application/javascript	date:Sun,%2030%20Jul%202023%2010:00:37%20GMT	https://themeforest.kreativdev.com/treats/demo/assets/js/vendors/jquery.magnific-popup.min.js	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/home%20decor/food/themeforest.kreativdev.com/treats/demo/assets/js/vendors/jquery.magnific-popup.min.js	(from https://themeforest.kreativdev.com/treats/demo/index.html)
15:28:46	2942/2942	---M--	200	added ('OK')	application/javascript	date:Sun,%2030%20Jul%202023%2010:00:37%20GMT	https://themeforest.kreativdev.com/treats/demo/assets/js/vendors/jquery.nice-select.min.js	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/home%20decor/food/themeforest.kreativdev.com/treats/demo/assets/js/vendors/jquery.nice-select.min.js	(from https://themeforest.kreativdev.com/treats/demo/index.html)
15:28:46	143632/143632	---M--	200	added ('OK')	application/javascript	date:Sun,%2030%20Jul%202023%2010:00:37%20GMT	https://themeforest.kreativdev.com/treats/demo/assets/js/vendors/swiper-bundle.min.js	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/home%20decor/food/themeforest.kreativdev.com/treats/demo/assets/js/vendors/swiper-bundle.min.js	(from https://themeforest.kreativdev.com/treats/demo/index.html)
15:28:46	7889/7889	---M--	200	added ('OK')	application/javascript	date:Sun,%2030%20Jul%202023%2010:00:37%20GMT	https://themeforest.kreativdev.com/treats/demo/assets/js/vendors/lazysizes.min.js	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/home%20decor/food/themeforest.kreativdev.com/treats/demo/assets/js/vendors/lazysizes.min.js	(from https://themeforest.kreativdev.com/treats/demo/index.html)
15:28:46	3986/3986	---M--	200	added ('OK')	application/javascript	date:Sun,%2030%20Jul%202023%2010:00:37%20GMT	https://themeforest.kreativdev.com/treats/demo/assets/js/vendors/mouse-hover-move.js	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/home%20decor/food/themeforest.kreativdev.com/treats/demo/assets/js/vendors/mouse-hover-move.js	(from https://themeforest.kreativdev.com/treats/demo/index.html)
15:28:47	13799/13799	---M--	200	added ('OK')	application/javascript	date:Sun,%2030%20Jul%202023%2010:00:37%20GMT	https://themeforest.kreativdev.com/treats/demo/assets/js/vendors/aos.min.js	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/home%20decor/food/themeforest.kreativdev.com/treats/demo/assets/js/vendors/aos.min.js	(from https://themeforest.kreativdev.com/treats/demo/index.html)
15:28:47	115897/115897	---M--	200	added ('OK')	application/javascript	date:Sun,%2030%20Jul%202023%2010:00:37%20GMT	https://themeforest.kreativdev.com/treats/demo/assets/js/vendors/tweenMax.min.js	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/home%20decor/food/themeforest.kreativdev.com/treats/demo/assets/js/vendors/tweenMax.min.js	(from https://themeforest.kreativdev.com/treats/demo/index.html)
15:28:47	19694/19694	---M--	200	added ('OK')	application/javascript	date:Sun,%2030%20Jul%202023%2010:00:37%20GMT	https://themeforest.kreativdev.com/treats/demo/assets/js/script.js	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/home%20decor/food/themeforest.kreativdev.com/treats/demo/assets/js/script.js	(from https://themeforest.kreativdev.com/treats/demo/index.html)
15:28:48	2827316/2827316	---M--	200	added ('OK')	image/jpeg	date:Sun,%2030%20Jul%202023%2010:00:37%20GMT	https://themeforest.kreativdev.com/treats/demo/assets/images/product-bg-1.jpg	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/home%20decor/food/themeforest.kreativdev.com/treats/demo/assets/images/product-bg-1.jpg	(from https://themeforest.kreativdev.com/treats/demo/index.html)
15:28:48	129924/129924	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2030%20Jul%202023%2010:00:37%20GMT	https://themeforest.kreativdev.com/treats/demo/assets/fonts/fontawesome/webfonts/fa-brands-400.eot	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/home%20decor/food/themeforest.kreativdev.com/treats/demo/assets/fonts/fontawesome/webfonts/fa-brands-400.eot	(from https://themeforest.kreativdev.com/treats/demo/assets/fonts/fontawesome/css/all.min.css)
15:28:48	74700/74700	---M--	200	added ('OK')	font/woff2	date:Sun,%2030%20Jul%202023%2010:00:37%20GMT	https://themeforest.kreativdev.com/treats/demo/assets/fonts/fontawesome/webfonts/fa-brands-400.woff2	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/home%20decor/food/themeforest.kreativdev.com/treats/demo/assets/fonts/fontawesome/webfonts/fa-brands-400.woff2	(from https://themeforest.kreativdev.com/treats/demo/assets/fonts/fontawesome/css/all.min.css)
15:28:48	129924/129924	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2030%20Jul%202023%2010:00:37%20GMT	https://themeforest.kreativdev.com/treats/demo/assets/fonts/fontawesome/webfonts/fa-brands-400.eot?	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/home%20decor/food/themeforest.kreativdev.com/treats/demo/assets/fonts/fontawesome/webfonts/fa-brands-400d41d.eot	(from https://themeforest.kreativdev.com/treats/demo/assets/fonts/fontawesome/css/all.min.css)
15:28:48	87688/87688	---M--	200	added ('OK')	font/woff	date:Sun,%2030%20Jul%202023%2010:00:37%20GMT	https://themeforest.kreativdev.com/treats/demo/assets/fonts/fontawesome/webfonts/fa-brands-400.woff	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/home%20decor/food/themeforest.kreativdev.com/treats/demo/assets/fonts/fontawesome/webfonts/fa-brands-400.woff	(from https://themeforest.kreativdev.com/treats/demo/assets/fonts/fontawesome/css/all.min.css)
15:28:49	129620/129620	---M--	200	added ('OK')	font/ttf	date:Sun,%2030%20Jul%202023%2010:00:37%20GMT	https://themeforest.kreativdev.com/treats/demo/assets/fonts/fontawesome/webfonts/fa-brands-400.ttf	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/home%20decor/food/themeforest.kreativdev.com/treats/demo/assets/fonts/fontawesome/webfonts/fa-brands-400.ttf	(from https://themeforest.kreativdev.com/treats/demo/assets/fonts/fontawesome/css/all.min.css)
15:28:49	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Aug%202023%2009:58:48%20GMT	https://themeforest.kreativdev.com/treats/demo/assets/fonts/fontawesome/webfonts/fa-brands-400.svg	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/home%20decor/food/themeforest.kreativdev.com/treats/demo/assets/fonts/fontawesome/webfonts/fa-brands-400.svg	(from https://themeforest.kreativdev.com/treats/demo/assets/fonts/fontawesome/css/all.min.css)
15:28:50	400840/400840	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2030%20Jul%202023%2010:00:37%20GMT	https://themeforest.kreativdev.com/treats/demo/assets/fonts/fontawesome/webfonts/fa-light-300.eot	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/home%20decor/food/themeforest.kreativdev.com/treats/demo/assets/fonts/fontawesome/webfonts/fa-light-300.eot	(from https://themeforest.kreativdev.com/treats/demo/assets/fonts/fontawesome/css/all.min.css)
15:28:50	400840/400840	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2030%20Jul%202023%2010:00:37%20GMT	https://themeforest.kreativdev.com/treats/demo/assets/fonts/fontawesome/webfonts/fa-light-300.eot?	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/home%20decor/food/themeforest.kreativdev.com/treats/demo/assets/fonts/fontawesome/webfonts/fa-light-300d41d.eot	(from https://themeforest.kreativdev.com/treats/demo/assets/fonts/fontawesome/css/all.min.css)
15:28:50	207100/207100	---M--	200	added ('OK')	font/woff	date:Sun,%2030%20Jul%202023%2010:00:37%20GMT	https://themeforest.kreativdev.com/treats/demo/assets/fonts/fontawesome/webfonts/fa-light-300.woff	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/home%20decor/food/themeforest.kreativdev.com/treats/demo/assets/fonts/fontawesome/webfonts/fa-light-300.woff	(from https://themeforest.kreativdev.com/treats/demo/assets/fonts/fontawesome/css/all.min.css)
15:28:51	156896/156896	---M--	200	added ('OK')	font/woff2	date:Sun,%2030%20Jul%202023%2010:00:37%20GMT	https://themeforest.kreativdev.com/treats/demo/assets/fonts/fontawesome/webfonts/fa-light-300.woff2	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/home%20decor/food/themeforest.kreativdev.com/treats/demo/assets/fonts/fontawesome/webfonts/fa-light-300.woff2	(from https://themeforest.kreativdev.com/treats/demo/assets/fonts/fontawesome/css/all.min.css)
15:28:51	400560/400560	---M--	200	added ('OK')	font/ttf	date:Sun,%2030%20Jul%202023%2010:00:37%20GMT	https://themeforest.kreativdev.com/treats/demo/assets/fonts/fontawesome/webfonts/fa-light-300.ttf	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/home%20decor/food/themeforest.kreativdev.com/treats/demo/assets/fonts/fontawesome/webfonts/fa-light-300.ttf	(from https://themeforest.kreativdev.com/treats/demo/assets/fonts/fontawesome/css/all.min.css)
15:28:51	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Aug%202023%2009:58:50%20GMT	https://themeforest.kreativdev.com/treats/demo/assets/fonts/fontawesome/webfonts/fa-light-300.svg	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/home%20decor/food/themeforest.kreativdev.com/treats/demo/assets/fonts/fontawesome/webfonts/fa-light-300.3d.delayed	(from https://themeforest.kreativdev.com/treats/demo/assets/fonts/fontawesome/css/all.min.css)
15:28:52	369628/369628	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2030%20Jul%202023%2010:00:37%20GMT	https://themeforest.kreativdev.com/treats/demo/assets/fonts/fontawesome/webfonts/fa-regular-400.eot	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/home%20decor/food/themeforest.kreativdev.com/treats/demo/assets/fonts/fontawesome/webfonts/fa-regular-400.eot	(from https://themeforest.kreativdev.com/treats/demo/assets/fonts/fontawesome/css/all.min.css)
15:28:52	145152/145152	---M--	200	added ('OK')	font/woff2	date:Sun,%2030%20Jul%202023%2010:00:37%20GMT	https://themeforest.kreativdev.com/treats/demo/assets/fonts/fontawesome/webfonts/fa-regular-400.woff2	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/home%20decor/food/themeforest.kreativdev.com/treats/demo/assets/fonts/fontawesome/webfonts/fa-regular-400.woff2	(from https://themeforest.kreativdev.com/treats/demo/assets/fonts/fontawesome/css/all.min.css)
15:28:52	369628/369628	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2030%20Jul%202023%2010:00:37%20GMT	https://themeforest.kreativdev.com/treats/demo/assets/fonts/fontawesome/webfonts/fa-regular-400.eot?	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/home%20decor/food/themeforest.kreativdev.com/treats/demo/assets/fonts/fontawesome/webfonts/fa-regular-400d41d.eot	(from https://themeforest.kreativdev.com/treats/demo/assets/fonts/fontawesome/css/all.min.css)
15:28:52	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Aug%202023%2009:58:52%20GMT	https://themeforest.kreativdev.com/treats/demo/assets/fonts/fontawesome/webfonts/fa-regular-400.svg	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/home%20decor/food/themeforest.kreativdev.com/treats/demo/assets/fonts/fontawesome/webfonts/fa-regular-400.svg	(from https://themeforest.kreativdev.com/treats/demo/assets/fonts/fontawesome/css/all.min.css)
